,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,ID
4315,18602,1,0,2013-03-21 00:00:00,14,f5e7842c-b7c2-481a-a306-d8c1650e7341
4316,61324,2,0,2013-06-17 00:00:00,29,dc0a0d87-b5c5-4bf4-a198-320ddb89197c
4317,92447,1,1,2013-06-19 00:00:00,1,7e674730-b6cc-41dd-8c33-d4682caff013
4318,179037,0,1,2013-10-02 00:00:00,28,cda12139-5173-4b03-888a-1af35b2b9f1b
4319,146032,2,0,2013-12-16 00:00:00,25,63508213-9de8-4c65-bfda-88fba4e3eb99
4320,136304,2,2,2013-08-23 00:00:00,21,80f87649-6d34-4946-9fc0-5fa2c843b8d6
4321,134706,2,2,2013-01-02 00:00:00,14,7dc710d1-ad7c-4cb6-9442-681ca946fbc5
4322,111912,2,1,2013-02-17 00:00:00,6,5a58dc12-4d13-42c6-9511-7e91030be823
4323,83567,1,2,2013-11-15 00:00:00,23,518f46aa-114d-42af-bb66-c61fd9753517
4324,44968,2,2,2013-09-11 00:00:00,20,e70ccffc-ddec-44b6-8a4f-d91d45d49d14
4325,106086,2,1,2013-10-16 00:00:00,18,bc481665-36bc-4e6f-b0ba-7c05a02e5501
4326,33488,2,1,2013-06-08 00:00:00,11,f962cb5c-47e9-4f5e-b279-32852a6c886c
4327,38700,0,1,2013-03-14 00:00:00,27,b0b272fd-5d72-4da5-8d77-9b522ed423e0
4328,55858,1,0,2013-07-25 00:00:00,11,81758929-2511-466e-9ebd-cfbda824d98b
4329,37709,0,1,2013-01-12 00:00:00,5,8e4aaf12-5a09-481e-ba6e-efeb62ee2359
4330,73748,1,2,2013-05-10 00:00:00,27,da1fd488-0de2-4782-8208-a2583d802efb
4331,157354,0,1,2013-10-14 00:00:00,16,c1603154-aab0-4e24-9d4b-67d535249246
4332,45373,1,1,2013-05-19 00:00:00,30,3b7ab58c-a343-4469-89a8-0f471b7c207f
4333,67009,1,2,2013-01-11 00:00:00,31,7e1668d4-5ca4-470f-b6f1-e7e4ff42ae8c
4334,123145,0,0,2013-09-08 00:00:00,29,a3f1df47-fd16-4aa8-85fe-bd3604c8cc27
4335,177516,1,2,2013-11-07 00:00:00,29,2af1f6c5-ded8-4aa9-a99c-29a4fdd2ec91
4336,76306,2,2,2013-09-17 00:00:00,22,ef987323-0e84-4ad7-a8ec-5c5de6021b0b
4337,174630,0,1,2013-09-27 00:00:00,30,107f58bd-5651-4efb-95e0-f4513fa8714c
4338,92631,0,1,2013-02-08 00:00:00,23,4d252c6d-b5dc-4209-86b6-271e2bb4af8f
4339,43282,1,0,2013-03-20 00:00:00,9,968dc2f0-c187-4f6f-af46-bd1d10988374
4340,102411,0,0,2013-10-17 00:00:00,20,57aa34e8-e61f-427c-8dc6-2f56fce55473
4341,39540,0,1,2013-07-27 00:00:00,21,e064262f-9074-488c-b7a0-ed13ee685215
4342,51520,1,2,2013-03-29 00:00:00,16,75a0dd32-f832-45d4-aee8-17cb9fc4826c
4343,151915,2,1,2013-06-16 00:00:00,9,951e1173-8e3a-4e9b-8f92-2a86dd432d3f
4344,98187,1,2,2013-10-11 00:00:00,10,a187896a-a718-4d40-9aa9-ce65b6ed6384
4345,64534,2,0,2013-03-18 00:00:00,23,27beee59-2dcd-492e-a40d-e8b6b3359ae9
4346,152069,2,0,2013-03-23 00:00:00,2,9f533270-fbdd-413e-9e60-1f4c8e4ec7ca
4347,85876,2,1,2013-03-18 00:00:00,4,e0de0d3d-0df2-4f31-99e2-13ca54ee9f55
4348,67039,1,2,2013-01-11 00:00:00,4,a1a7b9c8-a9a5-4da8-b2bf-afe808228be8
4349,65333,0,1,2013-05-30 00:00:00,10,96a3b32c-2d51-48dc-8560-b84fc697a760
4350,68732,1,1,2013-08-23 00:00:00,5,4972ff5e-4fd5-4a78-bc96-c3a1680c3603
4351,15432,0,1,2013-08-20 00:00:00,25,e79e80f7-9e4b-4572-a187-e5600be5e924
4352,73047,1,0,2013-02-13 00:00:00,25,6ece70e5-7fc5-49ee-a68f-4b0be362cbb3
4353,57444,0,2,2013-04-13 00:00:00,25,ee84be21-2035-4691-a43f-197a1f2fdc02
4354,137493,1,2,2013-03-22 00:00:00,26,a93cff0b-ee7b-4634-8eeb-ce6ba312ab0d
4355,120413,2,2,2013-07-09 00:00:00,22,2f612d68-d96b-4fc2-8b05-3b22f6e43b63
4356,121374,1,1,2013-11-28 00:00:00,11,edae128c-3f9a-45e8-95af-702a39add355
4357,55540,1,0,2013-01-18 00:00:00,7,9e1adf89-8d55-4678-ad35-4d9ede8d5d09
4358,146663,2,2,2013-08-07 00:00:00,14,e8c3af39-5bd3-469d-bbde-8af5b5d3b5e2
4359,48751,2,2,2013-03-16 00:00:00,7,e284f8f7-8d7d-44b2-b209-3101e7b1dc64
4360,140838,1,2,2013-01-23 00:00:00,13,3668adc5-87e3-4321-9491-443ec983f0a1
4361,49410,0,0,2013-01-01 00:00:00,21,1b4899e7-7a21-4002-9190-9faa6967c7cc
4362,133456,1,0,2013-06-14 00:00:00,27,85f1ac8f-956d-4908-be4c-18f6500772a3
4363,111723,2,0,2013-06-17 00:00:00,5,b775dd1b-8381-45ad-96c5-8217863ba138
4364,102770,0,0,2013-12-11 00:00:00,29,d94aac1e-771c-4aa9-a1b9-1707b2874073
4365,148552,1,0,2013-02-18 00:00:00,27,2fc86b78-738c-457c-bfbc-f917c9d95d79
4366,97169,1,0,2013-05-01 00:00:00,3,6ad6d804-13d2-467b-bc60-8b24a0b8128a
4367,126706,0,2,2013-09-24 00:00:00,28,17eae9b4-2c1e-49b9-bf80-9af23376ece0
4368,148770,2,0,2013-03-23 00:00:00,27,a590ca0d-a044-445f-b64a-a0be2157a801
4369,71027,2,1,2013-02-28 00:00:00,14,728b3770-c154-4e15-b51e-0fc5e54ee206
4370,138620,1,0,2013-02-23 00:00:00,29,cefb1d58-9f57-4e13-ae91-dae187791d5b
4371,130910,2,1,2013-07-30 00:00:00,9,793a4625-cc48-49df-bf11-0da53054ee3f
4372,72537,0,2,2013-12-24 00:00:00,10,4bb6834d-95d4-4d2e-9fdc-16bc571bcc21
4373,143822,2,2,2013-07-28 00:00:00,9,8dc0bf6c-70e9-407c-b750-f1fed0df330a
4374,138259,0,1,2013-04-29 00:00:00,1,27a267b2-2c34-48ff-80c3-c1abd6c0b32c
4375,134713,0,2,2013-02-22 00:00:00,27,6e6d921c-0a35-4605-8aeb-45482e218da9
4376,57972,1,2,2013-08-14 00:00:00,20,45095ac4-f407-4f2a-8429-983a380762cd
4377,11289,2,2,2013-03-29 00:00:00,22,bb65d104-f6f0-42e7-8211-ac4b0731c36f
4378,118096,1,2,2013-03-28 00:00:00,4,00a1218b-f36a-41a9-b4f5-35606a8d7d91
4379,12968,1,1,2013-09-12 00:00:00,13,edda00e3-f79f-487a-9a8f-11afacf7398a
4380,85209,1,1,2013-10-23 00:00:00,3,8bd23bd7-4319-40af-ae17-e138625a3a93
4381,31549,2,1,2013-01-28 00:00:00,13,da4154da-47b1-490e-881a-9b5a35f6fc81
4382,62688,1,2,2013-11-07 00:00:00,21,4fbd22e7-d2b5-481d-85bd-f9c0e6b83e14
4383,168752,1,1,2013-12-25 00:00:00,11,c84ead64-61c0-41fd-bfc4-0b5f6f5db4df
4384,47312,0,0,2013-03-10 00:00:00,30,537a1d44-3999-4f18-911f-5675331a0797
4385,117717,0,1,2013-12-09 00:00:00,12,6a597749-9fe0-458d-8037-cb83f1accac6
4386,114183,2,1,2013-04-13 00:00:00,13,0da2f09b-431e-4a38-af7e-a4bc7ebd17e2
4387,84061,2,2,2013-06-13 00:00:00,5,ff3b68af-4756-47d4-b395-a676c8242292
4388,149554,1,1,2013-04-24 00:00:00,27,9e399308-5808-4b87-a506-209e9c5259f8
4389,93683,0,2,2013-04-17 00:00:00,31,352d1a19-aa30-4c5a-9fca-8df2001e55c8
4390,169342,0,1,2013-05-27 00:00:00,28,bfc1f435-2bd0-4b23-9434-c2921dbfc036
4391,79553,0,1,2013-11-21 00:00:00,1,4ecf0e24-2f99-4a0e-ba1c-d55bf52a0c0c
4392,33405,1,0,2013-03-25 00:00:00,1,16fcee43-38b2-4f56-b7d7-5f8950c8c1e8
4393,67925,2,2,2013-05-27 00:00:00,6,51bfb9f1-ae0d-44e9-abd1-06b424c307b1
4394,54714,1,0,2013-01-24 00:00:00,26,1d3e984f-81e1-4fb1-80d3-9ec85c5224ee
4395,50293,1,1,2013-02-17 00:00:00,1,117ab01b-9bc5-4444-95bc-5ebd339ef491
4396,147867,1,2,2013-07-23 00:00:00,21,0af37365-4474-44aa-a8f2-df7e8b307851
4397,54943,1,1,2013-05-21 00:00:00,5,20e180ff-1ace-4397-b2b8-8b88667ab695
4398,41865,0,0,2013-10-17 00:00:00,13,6039f401-5887-4ddd-8147-dd55fb9419fa
4399,79176,0,0,2013-06-07 00:00:00,32,970549fe-8252-4cfb-8cf0-9ba860c30d3b
4400,76787,1,1,2013-06-10 00:00:00,11,08ab3e66-85ca-4855-8c9d-3b6e2c831307
4401,134680,1,1,2013-12-23 00:00:00,18,b4a15fa2-f55b-40cf-bef4-3717ba116cc5
4402,30823,1,1,2013-09-07 00:00:00,3,13949fdc-aef3-406d-8f6b-b07d19eadfe2
4403,36581,1,0,2013-04-30 00:00:00,18,7a6341f7-5a02-4aaf-9351-550fe4798d28
4404,10523,2,0,2013-07-27 00:00:00,7,3dd501da-bb05-4cd5-8803-1fa16631865f
4405,88324,1,1,2013-02-23 00:00:00,31,55f8ea46-e4d7-4e7c-a290-008b3dab95df
4406,35513,1,0,2013-06-07 00:00:00,30,9e03b9dc-7b98-4d4b-abb2-ac1031fb99ed
4407,102773,1,1,2013-02-23 00:00:00,30,ce26eb58-fa75-4762-8b09-69b2db3138f4
4408,34101,2,1,2013-01-12 00:00:00,2,5b236172-6fc9-4291-9270-9e39ead2dbce
4409,114095,0,1,2013-07-19 00:00:00,25,3f9a893e-0f93-48cf-892b-eeeba88469f8
4410,16988,2,0,2013-01-02 00:00:00,9,4d9385c3-c7e4-47f6-8dbd-712f45d8c618
4411,54328,1,1,2013-10-25 00:00:00,5,9c8b08a5-1fe3-4bc8-a014-40ec71457e1a
4412,79472,2,0,2013-11-24 00:00:00,6,f121b5b5-676b-4e69-a94d-41ede6896374
4413,17113,2,2,2013-11-20 00:00:00,3,3e869ec0-f3ae-41e5-8e13-7e774c6f3d5d
4414,31962,2,2,2013-02-07 00:00:00,23,a1497c50-7797-4895-a831-ed937d0a77bc
4415,127649,0,0,2013-07-15 00:00:00,22,903061c2-7ad3-4d09-a2c6-60c1871c4534
4416,98226,0,2,2013-08-19 00:00:00,5,e68166f5-46f7-4991-a4e7-b73d224bf621
4417,150693,1,0,2013-02-18 00:00:00,17,f2df546e-c9e2-472b-9c76-23e1b9c9b956
4418,172261,1,0,2013-03-24 00:00:00,21,2750e93c-a6ec-4b10-af71-4cbb437def2f
4419,18263,1,0,2013-11-09 00:00:00,24,d071b92f-da6e-41ca-8652-5d7aea107c3a
4420,155997,2,0,2013-10-06 00:00:00,9,e1b6884f-99df-487e-97e4-d4653cbfb849
4421,140581,0,1,2013-01-15 00:00:00,21,fd5d948f-3567-4cb2-ac15-e10da91f1ed7
4422,35896,1,2,2013-04-11 00:00:00,7,66639e98-2011-448e-a57a-4ef0fb5165b9
4423,139698,1,1,2013-02-25 00:00:00,15,ab1dd6ae-e819-4e23-ab1e-9914757f515a
4424,12835,1,1,2013-08-07 00:00:00,32,fa42d78b-7d92-4665-aea3-6b0890e0e985
4425,120620,2,0,2013-11-14 00:00:00,17,d56d97b8-303b-4d8e-ae0d-5550f87fcc21
4426,176241,1,0,2013-01-03 00:00:00,22,519e48f5-a243-4dae-9587-9580bef57d95
4427,60185,0,1,2013-05-16 00:00:00,20,3bfee802-26e7-44a7-bf91-e66893bd09c8
4428,15579,1,0,2013-11-14 00:00:00,14,eac10f24-519e-41ac-a4d4-3744e351fa4d
4429,109400,0,1,2013-01-27 00:00:00,23,ae44788a-1ee4-40d2-ae68-8bfeca7b32f2
4430,176059,1,0,2013-12-18 00:00:00,5,9ecd31a0-e103-406e-b2ca-8894cec17528
4431,38624,0,0,2013-01-30 00:00:00,29,f2286d6e-ea24-4b05-858d-a6952b49abe0
4432,73060,1,0,2013-10-06 00:00:00,21,e7112eae-7c68-40d4-8d9b-85a5fbd5de7a
4433,122903,2,1,2013-05-21 00:00:00,9,12afac8a-1f26-41c4-b8f2-d3230e72f845
4434,114683,0,2,2013-01-19 00:00:00,20,5680038d-10cc-4262-b7bb-2e81f564e469
4435,155558,0,2,2013-08-25 00:00:00,30,4fdc061d-20ba-451b-9627-3e89d5985850
4436,109004,1,2,2013-05-06 00:00:00,5,6b3561b2-5e9d-4680-8ea8-b0e47f462afd
4437,96513,0,1,2013-12-20 00:00:00,23,efb57beb-da61-49a0-885a-c37770bd3a64
4438,69672,0,1,2013-10-27 00:00:00,9,d56a69c2-bdb6-48a6-a1ec-3f26efbc5bf7
4439,90117,1,0,2013-03-26 00:00:00,16,f999b2f6-7b3d-4217-8dc9-aac586c2a117
4440,73374,1,0,2013-02-13 00:00:00,12,a5357843-d512-4755-a72c-16714de574f1
4441,57491,1,2,2013-12-23 00:00:00,30,c817f725-6e6f-44da-8430-4c3ae975f612
4442,84228,1,1,2013-11-17 00:00:00,22,ef19f2d9-6400-4905-a711-890d72ec17f9
4443,168279,2,0,2013-10-01 00:00:00,18,66db4368-ed66-4813-aae5-a66f5a388afc
4444,18814,2,0,2013-07-17 00:00:00,9,28c0036f-3a73-4f14-8284-99076789cf8d
4445,126681,0,1,2013-05-25 00:00:00,11,5c3150d8-aaca-4197-8f79-d4d910fc1f91
4446,128243,1,0,2013-06-27 00:00:00,4,6a774a52-7163-4c81-969d-d4288c364516
4447,175056,2,2,2013-04-11 00:00:00,26,f2031a1b-9672-4800-a30d-c18208fab524
4448,157771,1,0,2013-09-04 00:00:00,19,081fcd65-1e09-4f80-8c4d-0acd00d5d6b8
4449,91999,2,2,2013-10-02 00:00:00,29,828b23d6-75fc-439f-ada5-ffaa9bf61095
4450,75658,2,0,2013-11-27 00:00:00,9,d7ca7b4e-2255-45d1-81d5-09c2929ac701
4451,166727,2,2,2013-04-01 00:00:00,27,a61c0988-ddb7-483b-b796-c6f4fc7c896e
4452,67863,2,1,2013-12-14 00:00:00,16,f3f5a298-3a55-481b-96a8-fd3a66caf7b3
4453,134750,2,0,2013-11-04 00:00:00,17,4424d65b-b718-420d-bc89-c1095915c22e
4454,149611,1,1,2013-01-23 00:00:00,15,1bcb5f11-e32d-472a-8724-90f767067d5c
4455,119352,2,2,2013-02-27 00:00:00,3,4444e04d-81f7-4dd8-a8f7-7b07cca85ef0
4456,56527,0,1,2013-03-10 00:00:00,32,e27cf3f0-3115-4017-ad64-8be728261d63
4457,33135,0,1,2013-07-23 00:00:00,8,bd1ed311-be6b-4bce-9478-876bf28cbbde
4458,17609,2,2,2013-02-26 00:00:00,14,a9ae9e90-feb0-4f01-9c8d-e4aee2b1b1a6
4459,146547,1,0,2013-08-23 00:00:00,3,93a5d8f4-f0d9-4a75-8101-931384e309ed
4460,38320,0,0,2013-01-05 00:00:00,19,57900680-257c-43b7-b311-91a1fc033673
4461,54554,2,0,2013-08-03 00:00:00,1,faeacf10-d94e-424c-9594-27fc8a038077
4462,60686,0,2,2013-06-04 00:00:00,28,e8dfcadf-f7c0-4efa-96af-92307460900a
4463,111466,0,1,2013-01-12 00:00:00,20,2e66dce8-42e7-4f40-9417-3179509e439b
4464,96819,1,2,2013-04-07 00:00:00,10,6ad469f1-507a-4753-ac44-603226913f0c
4465,177321,1,2,2013-01-09 00:00:00,31,b5e795e1-4ad2-49f5-bfb6-3626f55f47af
4466,173774,0,0,2013-05-16 00:00:00,25,43331b44-9d93-4bcd-b28e-1ec875425c7a
4467,81201,0,2,2013-09-30 00:00:00,15,4396907b-68b1-4337-8f61-034ac5ba5974
4468,143947,2,0,2013-10-14 00:00:00,10,40478b23-2ba2-4472-b468-feb0d88c315e
4469,33897,2,2,2013-01-07 00:00:00,1,efb2e088-f615-40d8-ae28-5131eb7a4a61
4470,67491,2,1,2013-07-29 00:00:00,11,fd6600e0-a5b9-49c5-a750-006697f49e33
4471,17011,1,2,2013-01-07 00:00:00,21,c6b857a9-b149-4c1e-8aab-e7b2f93ff303
4472,37497,0,1,2013-04-11 00:00:00,27,1ee6b96d-536a-47d0-bbf6-f58d54485e6e
4473,147136,0,1,2013-06-01 00:00:00,19,540fb9e3-8ae2-46ee-b44b-79ea4b8fd9d7
4474,43620,1,1,2013-08-17 00:00:00,23,aed11848-79ae-413e-94b5-b29d490f363c
4475,180739,2,0,2013-08-17 00:00:00,13,9d1b3238-453d-47b6-81bf-bdb140ac07e9
4476,109320,0,1,2013-11-18 00:00:00,16,b6909343-75a7-4926-9554-9fa00a83fcb4
4477,56531,1,2,2013-12-31 00:00:00,1,61de9917-de5a-4500-8f07-0496cb55c6d2
4478,95483,0,0,2013-05-20 00:00:00,23,424b53a3-a001-40a8-b53d-d240baca7382
4479,12540,0,1,2013-11-30 00:00:00,11,0f3ad13e-aa88-46fe-8070-f5fa27996185
4480,180299,0,0,2013-02-05 00:00:00,28,f13cb68c-cb69-413f-bb1e-94ab92ffb8da
4481,22712,2,2,2013-12-12 00:00:00,2,254537b6-d183-4fde-8d57-f7aeeaf7ca96
4482,157830,0,2,2013-11-09 00:00:00,12,132a0ee8-df51-43ab-8daf-2309e40234f1
4483,135134,1,2,2013-06-22 00:00:00,12,35e1f210-3c8c-41a7-9be1-3f118c5def19
4484,78891,0,1,2013-03-29 00:00:00,18,33f016dd-f93a-4e20-8c1f-5b3eee568d8a
4485,141325,1,2,2013-12-06 00:00:00,27,18bbd881-07c1-451f-858c-a8aa77401bdd
4486,86603,2,1,2013-10-11 00:00:00,11,487a7bb6-30b1-4f9f-97f1-b88c87063873
4487,169793,2,1,2013-08-05 00:00:00,8,1b874143-4029-4d97-a6e0-2b737870fbe2
4488,23978,1,1,2013-01-05 00:00:00,14,f30d1f9a-012a-4384-aeff-2c0b1bd63c93
4489,13692,2,2,2013-09-10 00:00:00,8,d57682c1-de33-4c2e-aa81-ce554d979b09
4490,118725,1,2,2013-11-12 00:00:00,2,0a4e5a26-6c8d-441e-a0b5-73438711c037
4491,151464,0,2,2013-04-04 00:00:00,21,84d35be4-b232-4569-b83f-fda2b0b816ba
4492,91034,2,0,2013-06-16 00:00:00,32,e627e96d-e4dd-4966-9730-c751fd78805f
4493,31321,2,2,2013-04-21 00:00:00,31,d0d24a5d-853b-4c92-b408-f4ad00c5bbe9
4494,43966,0,2,2013-08-07 00:00:00,20,739f2410-c517-48b0-9b46-198f87e63c68
4495,61449,2,1,2013-04-17 00:00:00,15,b789be35-8b7a-4285-b407-a34c5a0cca11
4496,58275,1,1,2013-01-22 00:00:00,5,20f29b5f-850a-4456-b483-1c846effba22
4497,57537,2,0,2013-03-08 00:00:00,32,91a272c8-cc6f-45d5-8a4f-b39437080c29
4498,133922,0,2,2013-04-06 00:00:00,18,aa2c3c9d-1af0-46d4-be8c-bbcef212e300
4499,71661,2,0,2013-10-23 00:00:00,20,d6e40f56-ef9d-4976-8bf1-13b014016874
4500,30551,1,1,2013-04-23 00:00:00,19,72fb9d94-daff-4fa4-a2f1-876d401e0b9b
4501,24297,0,2,2013-11-21 00:00:00,17,b086e740-42cd-445f-8917-a16527f47fb6
4502,155123,0,0,2013-02-20 00:00:00,6,ed5a8a69-1c7a-4f79-aa38-1b9f3756e551
4503,165843,2,0,2013-10-03 00:00:00,3,d503bc41-0e5c-452e-a41d-060ee45fe214
4504,93129,1,2,2013-10-14 00:00:00,15,9aa30fff-d712-4692-ac60-a442cabf0ffe
4505,17570,1,2,2013-01-10 00:00:00,20,ae21bf11-8726-4b07-8bef-6a591a4dc260
4506,82221,0,1,2013-01-28 00:00:00,1,1bf5aef0-409e-440e-9d46-35406ce6f0a4
4507,73320,2,2,2013-03-18 00:00:00,32,9484524e-00d0-4d01-b742-89ba1e03bb13
4508,51843,0,0,2013-12-03 00:00:00,28,374f5b5a-eaa6-4c55-82b1-5f223369fbe4
4509,132737,0,1,2013-02-23 00:00:00,8,1b31882f-99ab-4fb0-b989-da220e11a399
4510,92669,2,2,2013-09-03 00:00:00,20,9442f8db-f67f-4e5a-9850-d5d384bd8f08
4511,64551,1,2,2013-01-29 00:00:00,13,fa1963ba-7ce0-4b8d-9da2-d46e2aa30fcd
4512,125993,0,0,2013-03-05 00:00:00,21,3466c973-43f8-46f0-8a8a-39e403d4fd93
4513,128749,1,2,2013-06-28 00:00:00,6,87b43d9a-f9e4-4c1b-ae84-8c670de0f49c
4514,106100,0,0,2013-05-21 00:00:00,30,09d2e5ff-150f-463c-bfd5-d7c34730ba3f
4515,93061,0,0,2013-11-25 00:00:00,18,a3b0a1a0-672d-48ad-aaed-45a61bf790b8
4516,61943,2,2,2013-09-05 00:00:00,5,698845a8-a02e-4da5-aa86-5a6fc66c9471
4517,16250,2,0,2013-11-28 00:00:00,17,7affdd58-0e97-4297-af58-936c098c3624
4518,121419,1,1,2013-05-11 00:00:00,13,09b42766-8bb2-4cd6-ab04-c1ae76567737
4519,85031,2,0,2013-11-04 00:00:00,31,e7653ef1-9458-4e8c-9da6-d689ac51b05d
4520,123112,0,2,2013-09-12 00:00:00,1,c35d1195-8c57-4c57-b078-7fc096601333
4521,44079,1,1,2013-04-28 00:00:00,32,e0e6912f-7093-4d5e-b994-56ab65d0b0d1
4522,170306,1,0,2013-03-28 00:00:00,2,94805e23-875a-4663-9a89-07e482afe493
4523,41587,0,1,2013-02-13 00:00:00,1,f96d3df1-6e6f-4679-92d8-1252e7185874
4524,151393,1,0,2013-03-14 00:00:00,6,1dac57d5-0242-4b11-a2f8-a3bd796c1180
4525,18429,0,1,2013-05-01 00:00:00,17,d1f364c4-0d0e-4d03-82aa-bc186f8d8483
4526,140221,1,0,2013-09-25 00:00:00,25,694ddc61-ce1d-4c68-b264-f35b69a20b7a
4527,91519,2,1,2013-07-12 00:00:00,2,0ea7c903-c090-4a9d-8724-60ec1bf10244
4528,24367,1,1,2013-11-27 00:00:00,10,96882ef3-0695-42bb-a35a-ec4f0425ad69
4529,21221,0,0,2013-11-30 00:00:00,17,b4e973a9-9de4-4030-a96b-17093150e572
4530,114854,2,2,2013-04-17 00:00:00,26,da7444a1-c746-42dd-8ec5-a57eb504cf8a
4531,19548,0,1,2013-02-28 00:00:00,2,faf53ca2-badc-48ef-af75-1aa700bbc15a
4532,173583,0,0,2013-10-17 00:00:00,29,e194e07b-1eac-4994-928f-c39902e0856a
4533,28441,0,2,2013-01-23 00:00:00,32,0899a27d-374b-464f-9ce7-a92d7ecc4937
4534,46723,2,0,2013-02-03 00:00:00,31,caeeea7b-7527-45fb-b759-b9424c8adef2
4535,129037,0,1,2013-06-26 00:00:00,19,5c5d85dd-36b5-4a3f-a567-17c825740ded
4536,16442,2,0,2013-10-11 00:00:00,4,a18f4693-14a0-4c37-b4af-438c5d1bccef
4537,110512,1,0,2013-03-18 00:00:00,14,ce3ba082-fe80-4165-bc79-2c888fd1250c
4538,121639,0,0,2013-02-24 00:00:00,29,701c9757-54c8-46a7-9cde-c8960ff54562
4539,40564,0,1,2013-09-23 00:00:00,22,8336d010-fa9f-4c4f-b0d0-24c7709a3edd
4540,71946,0,1,2013-03-05 00:00:00,17,dab2a6c5-d1db-4e3f-91b9-9d4d51f1c25f
4541,59031,0,0,2013-04-03 00:00:00,11,d839b174-def2-44a8-b98a-eb86185a3ece
4542,139688,1,0,2013-05-15 00:00:00,21,fe89ad9c-7f6b-4f69-8be9-135a50dc1878
4543,150126,0,2,2013-05-04 00:00:00,22,c95e3de7-611c-488b-a34c-110cca3535f7
4544,155913,0,0,2013-01-23 00:00:00,30,8eabee65-87e2-4575-95d7-20e04220ae49
4545,155760,0,1,2013-12-25 00:00:00,24,0730ffc3-b3a6-4880-838e-e891f2b3a0c6
4546,116148,1,1,2013-11-28 00:00:00,24,ef23b0b2-6dca-4c80-89b9-e371b73d489f
4547,75382,2,2,2013-05-19 00:00:00,32,13a5b699-8121-464a-8f4e-c44522a1536c
4548,165163,2,0,2013-07-02 00:00:00,3,27b1f914-8b11-419f-b659-63474a5ed281
4549,48588,2,0,2013-02-08 00:00:00,10,b31dad3a-b3f9-4ceb-82d2-bb1556188f61
4550,139736,2,0,2013-01-03 00:00:00,3,9276063c-1867-4f8e-833d-7f2db8e5733a
4551,111034,0,0,2013-10-27 00:00:00,18,ab3c76d9-b91c-4a05-b109-9338d7d16d7c
4552,136831,0,1,2013-12-01 00:00:00,26,7e076424-c4b4-4004-971e-1752d498028a
4553,29244,2,2,2013-07-12 00:00:00,2,c0eb400b-5bfb-4b3b-b464-47d8611ae278
4554,135199,0,2,2013-07-22 00:00:00,32,27a079a7-66a9-4551-aae2-38bc34b1f2d0
4555,162547,0,0,2013-03-05 00:00:00,7,50e9a2e6-7d18-4111-befd-0e39cd99c7fe
4556,142203,2,2,2013-08-03 00:00:00,27,42880ca7-a1f1-4de4-a0cf-384f98d0ad51
4557,93419,2,2,2013-06-16 00:00:00,6,2928a0b8-3bfe-4d1b-b27e-dc3dfb227645
4558,99063,1,1,2013-12-10 00:00:00,13,ea1ed4de-ccb7-44e4-b3a8-83cbf5e6f667
4559,107007,1,0,2013-09-25 00:00:00,10,b6a98475-bf24-436f-9d00-34f7a9a96355
4560,52257,1,1,2013-11-14 00:00:00,3,645904c7-4a56-4e9e-90f6-d5e97876f46d
4561,152014,2,1,2013-01-27 00:00:00,2,49005475-0e92-413a-909f-0a9a1f6a1991
4562,108550,1,2,2013-10-25 00:00:00,7,ccd5740c-b9ec-489b-8e29-e47f91193d1f
4563,88857,0,0,2013-10-23 00:00:00,30,44c44e5b-c4f3-4b91-a0a4-63cf7ff2306f
4564,142989,0,2,2013-02-28 00:00:00,5,317d421d-5a39-48d5-a088-fd7e9b3ee05d
4565,129440,1,0,2013-05-29 00:00:00,11,afa69324-6bbd-4b77-ae91-e582a4180eef
4566,27189,0,1,2013-06-07 00:00:00,26,9cf40589-8abc-49c6-a04d-1b9c9ddbebe5
4567,160672,2,0,2013-10-19 00:00:00,22,12b7469e-d414-4a4a-9cde-b67294d7737c
4568,118162,1,0,2013-11-16 00:00:00,29,f49f05b0-707c-49fd-8f28-ebead44ba378
4569,55627,2,2,2013-12-12 00:00:00,21,dd5b4fc7-d322-4fac-b5ad-e3be4d0fa8b7
4570,138414,2,2,2013-05-11 00:00:00,4,c27eb798-b6cd-4353-ba74-8929c55418c1
4571,61803,1,0,2013-12-02 00:00:00,15,322dcb76-ebc3-46db-9fc0-d6e5a52d7d05
4572,78235,2,1,2013-03-06 00:00:00,14,38944232-c70b-4443-8342-6fd3914cd01e
4573,31038,2,0,2013-07-13 00:00:00,5,b2c3f21f-6150-4226-b684-53414c21787b
4574,29509,0,2,2013-11-23 00:00:00,15,795a4101-64f8-4ba7-82d0-1ea35282f510
4575,9917,1,2,2013-08-03 00:00:00,28,50e173c1-634e-492b-b990-be92308ada5e
4576,106441,2,0,2013-03-23 00:00:00,10,14412547-f9d2-457c-95ca-96e1a4d08eb1
4577,27421,0,0,2013-12-01 00:00:00,28,389b654e-7c71-4aee-8136-1272a2ba5058
4578,51555,1,2,2013-05-12 00:00:00,21,7c3a1c7d-1fe7-4b02-97ee-93925f96894d
4579,42121,1,1,2013-02-04 00:00:00,22,e03a80e2-e9bc-4fe9-91fa-d82de8589b28
4580,109924,1,2,2013-01-23 00:00:00,28,c498f828-a41d-4f4f-92b4-25632bb7b97d
4581,141084,0,0,2013-09-22 00:00:00,3,6b77f7f6-fe3e-44cc-ab87-db0ab0a47b63
